LAST SEEN   TYPE      REASON                         OBJECT                                                                       MESSAGE
12m         Warning   KEDAScalerFailed               scaledobject/qwen25-05b-instruct-keda-waiting-requests                       Get "http://prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local:9090/api/v1/query?query=sum%28%0A++vllm%3Anum_requests_waiting%7B%0A++++namespace%3D%22llm-demo%22%0A++%7D%0A%29&time=2026-04-10T15:20:22Z": dial tcp: lookup prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local on 10.96.0.10:53: no such host
12m         Normal    ScaledObjectReady              scaledobject/qwen25-05b-instruct-keda-waiting-requests                       ScaledObject is ready for scaling
12m         Normal    KEDAScalersStarted             scaledobject/qwen25-05b-instruct-keda-waiting-requests                       Started scalers watch
12m         Warning   KEDAScalerFailed               scaledobject/qwen25-05b-instruct-keda-waiting-requests                       Get "http://prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local:9090/api/v1/query?query=sum%28%0A++vllm%3Anum_requests_waiting%7B%0A++++namespace%3D%22llm-demo%22%0A++%7D%0A%29&time=2026-04-10T15:20:32Z": dial tcp: lookup prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local on 10.96.0.10:53: no such host
12m         Warning   KEDAScalerFailed               scaledobject/qwen25-05b-instruct-keda-waiting-requests                       Get "http://prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local:9090/api/v1/query?query=sum%28%0A++vllm%3Anum_requests_waiting%7B%0A++++namespace%3D%22llm-demo%22%0A++%7D%0A%29&time=2026-04-10T15:20:42Z": dial tcp: lookup prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local on 10.96.0.10:53: no such host
12m         Warning   KEDAScalerFailed               scaledobject/qwen25-05b-instruct-keda-waiting-requests                       Get "http://prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local:9090/api/v1/query?query=sum%28%0A++vllm%3Anum_requests_waiting%7B%0A++++namespace%3D%22llm-demo%22%0A++%7D%0A%29&time=2026-04-10T15:20:52Z": dial tcp: lookup prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local on 10.96.0.10:53: no such host
12m         Warning   KEDAScalerFailed               scaledobject/qwen25-05b-instruct-keda-waiting-requests                       Get "http://prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local:9090/api/v1/query?query=sum%28%0A++vllm%3Anum_requests_waiting%7B%0A++++namespace%3D%22llm-demo%22%0A++%7D%0A%29&time=2026-04-10T15:21:02Z": dial tcp: lookup prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local on 10.96.0.10:53: no such host
12m         Warning   KEDAScalerFailed               scaledobject/qwen25-05b-instruct-keda-waiting-requests                       Get "http://prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local:9090/api/v1/query?query=sum%28%0A++vllm%3Anum_requests_waiting%7B%0A++++namespace%3D%22llm-demo%22%0A++%7D%0A%29&time=2026-04-10T15:21:12Z": dial tcp: lookup prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local on 10.96.0.10:53: no such host
11m         Warning   KEDAScalerFailed               scaledobject/qwen25-05b-instruct-keda-waiting-requests                       Get "http://prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local:9090/api/v1/query?query=sum%28%0A++vllm%3Anum_requests_waiting%7B%0A++++namespace%3D%22llm-demo%22%0A++%7D%0A%29&time=2026-04-10T15:21:22Z": dial tcp: lookup prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local on 10.96.0.10:53: no such host
11m         Warning   KEDAScalerFailed               scaledobject/qwen25-05b-instruct-keda-waiting-requests                       Get "http://prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local:9090/api/v1/query?query=sum%28%0A++vllm%3Anum_requests_waiting%7B%0A++++namespace%3D%22llm-demo%22%0A++%7D%0A%29&time=2026-04-10T15:21:32Z": dial tcp: lookup prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local on 10.96.0.10:53: no such host
11m         Warning   KEDAScalerFailed               scaledobject/qwen25-05b-instruct-keda-waiting-requests                       Get "http://prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local:9090/api/v1/query?query=sum%28%0A++vllm%3Anum_requests_waiting%7B%0A++++namespace%3D%22llm-demo%22%0A++%7D%0A%29&time=2026-04-10T15:21:42Z": dial tcp: lookup prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local on 10.96.0.10:53: no such host
10m         Normal    KEDAScalersStarted             scaledobject/qwen25-05b-instruct-keda-waiting-requests                       Scaler prometheus is built
9m55s       Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/keda-hpa-qwen25-05b-instruct-keda-waiting-requests   invalid metrics (1 invalid out of 1), first error is: failed to get s0-prometheus external metric value: failed to get s0-prometheus external metric: unable to get external metric llm-demo/s0-prometheus/&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: qwen25-05b-instruct-keda-waiting-requests,},MatchExpressions:[]LabelSelectorRequirement{},}: unable to fetch metrics from external metrics API: rpc error: code = Unknown desc = error when getting metric values metric:s0-prometheus encountered error
9m40s       Warning   FailedGetExternalMetric        horizontalpodautoscaler/keda-hpa-qwen25-05b-instruct-keda-waiting-requests   unable to get external metric llm-demo/s0-prometheus/&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: qwen25-05b-instruct-keda-waiting-requests,},MatchExpressions:[]LabelSelectorRequirement{},}: unable to fetch metrics from external metrics API: rpc error: code = Unknown desc = error when getting metric values metric:s0-prometheus encountered error
8m55s       Warning   KEDAScalerFailed               scaledobject/qwen25-05b-instruct-keda-waiting-requests                       (combined from similar events): Get "http://prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local:9090/api/v1/query?query=sum%28%0A++vllm%3Anum_requests_waiting%7B%0A++++namespace%3D%22llm-demo%22%0A++%7D%0A%29&time=2026-04-10T15:24:22Z": dial tcp: lookup prometheus-kube-prometheus-prometheus.monitoring.svc.cluster.local on 10.96.0.10:53: no such host
7m21s       Normal    ScaledObjectReady              scaledobject/qwen25-05b-instruct-keda-waiting-requests                       ScaledObject is ready for scaling
7m21s       Normal    KEDAScalersStarted             scaledobject/qwen25-05b-instruct-keda-waiting-requests                       Started scalers watch
7m21s       Normal    KEDAScalersStarted             scaledobject/qwen25-05b-instruct-keda-waiting-requests                       Scaler prometheus is built
4m59s       Warning   ScaledObjectDeleted            scaledobject/qwen25-05b-instruct-keda-waiting-requests                       ScaledObject was deleted
4m59s       Normal    KEDAScalersStopped             scaledobject/qwen25-05b-instruct-keda-waiting-requests                       Stopped scalers watch
3m43s       Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve                                       Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 1 to 3
3m43s       Normal    SuccessfulRescale              horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                          New size: 3; reason: cpu resource utilization (percentage of request) above target
3m43s       Normal    SuccessfulCreate               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-vqz7m
3m43s       Warning   Error                          llminferenceservice/qwen25-0-5b-instruct                                     Reconciliation failed: failed to reconcile workload: failed to reconcile single node workload: failed to reconcile main workload: failed to get defaults for v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve: Operation cannot be fulfilled on deployments.apps "qwen25-0-5b-instruct-kserve": the object has been modified; please apply your changes to the latest version and try again
3m43s       Normal    SuccessfulCreate               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-wmf9h
3m42s       Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-665bf8f748-vqz7m                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
3m42s       Normal    Created                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-vqz7m                             Created container: storage-initializer
3m42s       Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-665bf8f748-wmf9h                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
3m42s       Normal    Created                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-wmf9h                             Created container: storage-initializer
3m41s       Normal    Started                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-vqz7m                             Started container storage-initializer
3m41s       Normal    Started                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-wmf9h                             Started container storage-initializer
3m28s       Normal    SuccessfulCreate               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd
3m28s       Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve                                       Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 3 to 5
3m28s       Normal    SuccessfulRescale              horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                          New size: 5; reason: cpu resource utilization (percentage of request) above target
3m28s       Normal    SuccessfulCreate               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8
3m27s       Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-b8b7cffb5 from 1 to 0
3m27s       Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
3m27s       Normal    Updated                        llminferenceservice/qwen25-0-5b-instruct                                     Updated v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler
3m27s       Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
3m27s       Normal    Created                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                             Created container: storage-initializer
3m27s       Normal    Updated                        llminferenceservice/qwen25-0-5b-instruct                                     Updated v1.Secret llm-demo/qwen25-0-5b-instruct-kserve-self-signed-certs
3m26s       Normal    SuccessfulDelete               replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-b8b7cffb5            Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-b8b7cffb5-h5xs7
3m26s       Normal    Killing                        pod/qwen25-0-5b-instruct-kserve-router-scheduler-b8b7cffb5-h5xs7             Stopping container main
3m25s       Normal    Started                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                             Started container storage-initializer
3m25s       Normal    Created                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                             Created container: storage-initializer
3m19s       Warning   Unhealthy                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-b8b7cffb5-h5xs7             Readiness probe failed: timeout: failed to connect service "10.244.0.20:9003" within 1s: context deadline exceeded
3m1s        Normal    Started                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                             Started container storage-initializer
3m          Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-665bf8f748-vqz7m                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
3m          Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-665bf8f748-wmf9h                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
2m57s       Normal    Created                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-vqz7m                             Created container: main
2m57s       Normal    Started                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-vqz7m                             Started container main
2m57s       Normal    Started                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-wmf9h                             Started container main
2m57s       Normal    Created                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-wmf9h                             Created container: main
2m20s       Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
2m20s       Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
2m19s       Normal    Created                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                             Created container: main
2m19s       Normal    Started                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                             Started container main
2m19s       Normal    Started                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                             Started container main
2m19s       Normal    Created                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                             Created container: main
2m16s       Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-886847d5 from 0 to 1
2m16s       Normal    SuccessfulCreate               replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-886847d5             Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-886847d5-dc27g
2m15s       Normal    Created                        pod/qwen25-0-5b-instruct-kserve-router-scheduler-886847d5-dc27g              Created container: main
2m15s       Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-router-scheduler-886847d5-dc27g              Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
2m14s       Normal    Started                        pod/qwen25-0-5b-instruct-kserve-router-scheduler-886847d5-dc27g              Started container main
118s        Normal    Updated                        llminferenceservice/qwen25-0-5b-instruct                                     Updated v1.Secret llm-demo/qwen25-0-5b-instruct-kserve-self-signed-certs
117s        Normal    Updated                        llminferenceservice/qwen25-0-5b-instruct                                     Updated v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler
117s        Normal    SuccessfulDelete               replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-886847d5             Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-886847d5-dc27g
117s        Normal    Killing                        pod/qwen25-0-5b-instruct-kserve-router-scheduler-886847d5-dc27g              Stopping container main
117s        Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-886847d5 from 1 to 0
115s        Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-79cf44fff4 from 0 to 1
114s        Normal    SuccessfulCreate               replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-79cf44fff4           Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-79cf44fff4-dmg8t
113s        Normal    Created                        pod/qwen25-0-5b-instruct-kserve-router-scheduler-79cf44fff4-dmg8t            Created container: main
113s        Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-router-scheduler-79cf44fff4-dmg8t            Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
112s        Normal    Started                        pod/qwen25-0-5b-instruct-kserve-router-scheduler-79cf44fff4-dmg8t            Started container main
8s          Warning   Unhealthy                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                             Startup probe failed: Get "http://10.244.0.33:8000/health": dial tcp 10.244.0.33:8000: connect: connection refused
7s          Warning   Unhealthy                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                             Startup probe failed: Get "http://10.244.0.34:8000/health": dial tcp 10.244.0.34:8000: connect: connection refused
3s          Warning   Unhealthy                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-wmf9h                             Startup probe failed: Get "http://10.244.0.31:8000/health": dial tcp 10.244.0.31:8000: connect: connection refused
3s          Warning   Unhealthy                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-vqz7m                             Startup probe failed: Get "http://10.244.0.32:8000/health": dial tcp 10.244.0.32:8000: connect: connection refused
