LAST SEEN   TYPE      REASON                OBJECT                                                                       MESSAGE
39m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-7b857f9b98           Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-7b857f9b98-tv8ft
39m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-router-scheduler-7b857f9b98-tv8ft            Stopping container main
39m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-7467d88bd9           Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-7467d88bd9-5nxtg
39m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-7467d88bd9-5nxtg            Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-7467d88bd9-5nxtg to kserve-control-plane
39m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-router-scheduler-7467d88bd9-5nxtg            Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
39m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-7467d88bd9-5nxtg            Started container main
39m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-router-scheduler-7467d88bd9-5nxtg            Created container: main
37m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-7467d88bd9           Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-7467d88bd9-5nxtg
37m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-router-scheduler-7467d88bd9-5nxtg            Stopping container main
37m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-66844f8bf4-sjbtd            Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-66844f8bf4-sjbtd to kserve-control-plane
37m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-66844f8bf4           Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-66844f8bf4-sjbtd
37m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-router-scheduler-66844f8bf4-sjbtd            Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
37m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-router-scheduler-66844f8bf4-sjbtd            Created container: main
37m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-66844f8bf4-sjbtd            Started container main
30m         Normal    KEDAScalersStarted    scaledobject/qwen25-05b-instruct-keda-token-aware                            Scaler prometheus is built
30m         Normal    KEDAScalersStarted    scaledobject/qwen25-05b-instruct-keda-token-aware                            Started scalers watch
30m         Normal    ScaledObjectReady     scaledobject/qwen25-05b-instruct-keda-token-aware                            ScaledObject is ready for scaling
30m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-dvfzw
30m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-bfwg7
30m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-g9xhc
30m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-gfpzr
30m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-rkc82                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-rkc82 to kserve-control-plane
30m         Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-05b-instruct-keda-token-aware-hpa             New size: 2; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: qwen25-05b-instruct-keda-token-aware,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
30m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-rkc82
30m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                                       Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 1 to 2
29m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-rkc82                             Created container: storage-initializer
29m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-rkc82                             Started container storage-initializer
29m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-rkc82                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
29m         Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-05b-instruct-keda-token-aware-hpa             New size: 4; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: qwen25-05b-instruct-keda-token-aware,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
29m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            (combined from similar events): Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-wkzqz
29m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                                       Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 2 to 4
29m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-d8kmv
29m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-d8kmv                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-d8kmv to kserve-control-plane
29m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-2mxb9                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-2mxb9 to kserve-control-plane
28m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-d8kmv                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
27m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-2mxb9                             Created container: storage-initializer
27m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-2mxb9                             Started container storage-initializer
28m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-d8kmv                             Started container storage-initializer
27m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-2mxb9                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
28m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-d8kmv                             Created container: storage-initializer
29m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-rkc82                             Created container: main
29m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-rkc82                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
29m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-rkc82                             Started container main
27m         Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-rkc82                             Startup probe failed: Get "http://10.244.0.224:8000/health": dial tcp 10.244.0.224:8000: connect: connection refused
29m         Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-05b-instruct-keda-token-aware-hpa             New size: 6; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: qwen25-05b-instruct-keda-token-aware,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
