LAST SEEN   TYPE      REASON                OBJECT                                                               MESSAGE
11m         Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Secret llm-demo/qwen25-0-5b-instruct-kserve-self-signed-certs
11m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-c498cd7f8    Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-c498cd7f8-fkmxb
11m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-c498cd7f8-fkmxb     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-c498cd7f8-fkmxb to kserve-control-plane
11m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-c498cd7f8 from 0 to 1
11m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-router-scheduler-c498cd7f8-fkmxb     Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
11m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-router-scheduler-c498cd7f8-fkmxb     Created container: main
11m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-c498cd7f8-fkmxb     Started container main
11m         Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                  New size: 3; reason: cpu resource utilization (percentage of request) above target
11m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-g44cp
11m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                               Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 1 to 3
11m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-rvvv2                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-rvvv2 to kserve-control-plane
11m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-rvvv2
11m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-g44cp                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
11m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-g44cp                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-g44cp to kserve-control-plane
11m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-rvvv2                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
11m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-rvvv2                     Created container: storage-initializer
11m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-g44cp                     Started container storage-initializer
11m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-g44cp                     Created container: storage-initializer
11m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-rvvv2                     Started container storage-initializer
10m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-rvvv2                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
10m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-g44cp                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
10m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-rvvv2                     Created container: main
10m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-g44cp                     Started container main
10m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-rvvv2                     Started container main
10m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-g44cp                     Created container: main
5m41s       Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-rvvv2                     Startup probe failed: Get "http://10.244.0.84:8000/health": dial tcp 10.244.0.84:8000: connect: connection refused
5m31s       Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-g44cp                     Startup probe failed: Get "http://10.244.0.83:8000/health": dial tcp 10.244.0.83:8000: connect: connection refused
10m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                               Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 3 to 4
10m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-jh8k9
10m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-jh8k9                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-jh8k9 to kserve-control-plane
10m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-jh8k9                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
10m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-jh8k9                     Created container: storage-initializer
10m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-jh8k9                     Started container storage-initializer
9m27s       Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Secret llm-demo/qwen25-0-5b-instruct-kserve-self-signed-certs
10m         Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                  New size: 5; reason: cpu resource utilization (percentage of request) above target
10m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                               Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 4 to 5
10m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-jh8k9                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
10m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-qvc2p                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-qvc2p to kserve-control-plane
100s        Warning   Error                 llminferenceservice/qwen25-0-5b-instruct                             Reconciliation failed: failed to reconcile workload: failed to reconcile single node workload: failed to reconcile main workload: failed to get defaults for v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve: Operation cannot be fulfilled on deployments.apps "qwen25-0-5b-instruct-kserve": the object has been modified; please apply your changes to the latest version and try again
10m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-qvc2p
10m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-jh8k9                     Started container main
10m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-jh8k9                     Created container: main
10m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-qvc2p                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
9m59s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-qvc2p                     Created container: storage-initializer
9m59s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-qvc2p                     Started container storage-initializer
4m45s       Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-jh8k9                     Startup probe failed: Get "http://10.244.0.85:8000/health": dial tcp 10.244.0.85:8000: connect: connection refused
9m37s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-c498cd7f8 from 1 to 0
9m37s       Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-c498cd7f8    Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-c498cd7f8-fkmxb
9m37s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-qvc2p                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
9m27s       Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler
9m37s       Normal    Killing               pod/qwen25-0-5b-instruct-kserve-router-scheduler-c498cd7f8-fkmxb     Stopping container main
9m36s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-qvc2p                     Created container: main
9m35s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-74477fb6c5 from 0 to 1
9m35s       Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-74477fb6c5   Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-74477fb6c5-l46cs
9m35s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-qvc2p                     Started container main
9m35s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-74477fb6c5-l46cs    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-74477fb6c5-l46cs to kserve-control-plane
9m34s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-router-scheduler-74477fb6c5-l46cs    Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
9m33s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-74477fb6c5-l46cs    Started container main
9m33s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-router-scheduler-74477fb6c5-l46cs    Created container: main
4m31s       Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-qvc2p                     Startup probe failed: Get "http://10.244.0.86:8000/health": dial tcp 10.244.0.86:8000: connect: connection refused
9m27s       Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-74477fb6c5   Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-74477fb6c5-l46cs
9m27s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-74477fb6c5 from 1 to 0
9m27s       Normal    Killing               pod/qwen25-0-5b-instruct-kserve-router-scheduler-74477fb6c5-l46cs    Stopping container main
9m25s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-7f8fdf7d7b-jw4fm    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-7f8fdf7d7b-jw4fm to kserve-control-plane
9m25s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-7f8fdf7d7b from 0 to 1
9m25s       Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-7f8fdf7d7b   Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-7f8fdf7d7b-jw4fm
9m24s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-router-scheduler-7f8fdf7d7b-jw4fm    Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
9m23s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-router-scheduler-7f8fdf7d7b-jw4fm    Created container: main
9m23s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-7f8fdf7d7b-jw4fm    Started container main
100s        Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-rvvv2                     Stopping container main
100s        Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                  New size: 2; reason: All metrics below target
100s        Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-rvvv2
100s        Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-jh8k9
100s        Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-g44cp
100s        Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                               Scaled down replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 5 to 2
100s        Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-g44cp                     Stopping container main
100s        Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-jh8k9                     Stopping container main
3s          Normal    KEDAScalersStarted    scaledobject/qwen25-05b-instruct-keda-token-aware                    Scaler prometheus is built
3s          Normal    KEDAScalersStarted    scaledobject/qwen25-05b-instruct-keda-token-aware                    Started scalers watch
3s          Normal    ScaledObjectReady     scaledobject/qwen25-05b-instruct-keda-token-aware                    ScaledObject is ready for scaling
1s          Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-qvc2p
1s          Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                               Scaled down replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 2 to 1
1s          Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-qvc2p                     Stopping container main
