timestamp,num_requests_running,num_requests_waiting,avg_generation_throughput_toks_per_s,kv_cache_usage_perc,desired_replicas,ready_replicas,available_replicas
1776224465.410497,4.0,0.0,7.872727272727272,0.293040293040292,5.0,1.0,1.0
1776224470.4675405,4.0,0.0,7.5636363636363635,0.2564102564102555,5.0,1.0,1.0
1776224475.5169532,2.0,0.0,7.6909090909090905,0.1831501831501825,5.0,1.0,1.0
1776224480.5676355,4.0,0.0,7.3999999999999995,0.2564102564102555,5.0,1.0,1.0
1776224485.617502,3.0,0.0,7.6909090909090905,0.219780219780219,5.0,1.0,1.0
1776224490.6731377,4.0,0.0,7.8545454545454545,0.2564102564102555,5.0,1.0,1.0
1776224495.7245164,3.0,0.0,8.072727272727272,0.219780219780219,5.0,1.0,1.0
1776224500.7767751,4.0,0.0,7.472727272727273,0.2564102564102555,5.0,1.0,1.0
1776224505.8241627,3.0,0.0,7.181818181818182,0.219780219780219,5.0,1.0,1.0
1776224510.869485,3.0,0.0,7.090909090909091,0.1831501831501825,5.0,1.0,1.0
1776224515.922001,4.0,0.0,7.472727272727273,0.2564102564102555,5.0,1.0,1.0
1776224520.9669404,3.0,0.0,7.036363636363636,0.219780219780219,5.0,1.0,1.0
1776224526.0158849,4.0,0.0,6.963636363636363,0.2564102564102555,5.0,1.0,1.0
1776224531.0679529,3.0,0.0,6.527272727272727,0.219780219780219,5.0,1.0,1.0
1776224536.1211069,4.0,0.0,6.6909090909090905,0.2564102564102555,5.0,1.0,1.0
1776224541.1683257,4.0,0.0,6.327272727272727,0.2564102564102555,5.0,1.0,1.0
1776224546.217275,4.0,0.0,6.745454545454545,0.293040293040292,5.0,1.0,1.0
1776224551.2686524,3.0,0.0,7.1090909090909085,0.2564102564102555,5.0,1.0,1.0
1776224556.323483,4.0,0.0,7.199999999999999,0.293040293040292,5.0,1.0,1.0
1776224561.3667023,3.0,0.0,7.199999999999999,0.2564102564102555,5.0,1.0,1.0
1776224566.420864,3.0,0.0,7.0,0.219780219780219,5.0,1.0,1.0
1776224571.4698014,4.0,0.0,6.618181818181818,0.2564102564102555,5.0,1.0,1.0
1776224576.5200794,4.0,0.0,6.472727272727273,0.2564102564102555,5.0,1.0,1.0
1776224581.5716186,3.0,0.0,6.5636363636363635,0.219780219780219,5.0,1.0,1.0
1776224586.6320896,4.0,0.0,6.418181818181818,0.2564102564102555,5.0,1.0,1.0
1776224591.6882203,4.0,0.0,6.49090909090909,0.2564102564102555,5.0,1.0,1.0
1776224596.7399178,4.0,0.0,6.581818181818181,0.293040293040292,5.0,1.0,1.0
1776224601.7933278,2.0,0.0,6.1454545454545455,0.1831501831501825,5.0,1.0,1.0
1776224606.8438618,3.0,0.0,5.2,0.219780219780219,5.0,1.0,1.0
1776224611.893031,3.0,0.0,4.745454545454545,0.1831501831501825,5.0,1.0,1.0
1776224616.9473708,4.0,0.0,4.818181818181818,0.2564102564102555,5.0,1.0,1.0
1776224622.0032299,4.0,0.0,4.909090909090909,0.293040293040292,5.0,1.0,1.0
1776224627.053831,4.0,0.0,5.290909090909091,0.293040293040292,5.0,1.0,1.0
1776224632.1098504,3.0,0.0,5.127272727272727,0.2564102564102555,5.0,1.0,1.0
1776224637.1639624,3.0,0.0,5.054545454545455,0.219780219780219,5.0,1.0,1.0
1776224642.2220829,3.0,0.0,4.745454545454545,0.2564102564102555,5.0,1.0,1.0
1776224647.2706256,4.0,0.0,4.381818181818182,0.293040293040292,5.0,1.0,1.0
1776224652.3342197,3.0,0.0,4.163636363636363,0.219780219780219,5.0,1.0,1.0
1776224657.391931,4.0,0.0,4.545454545454545,0.2564102564102555,5.0,1.0,1.0
1776224662.4470828,4.0,0.0,4.927272727272727,0.293040293040292,5.0,1.0,1.0
1776224667.502533,4.0,0.0,5.236363636363636,0.3296703296703285,5.0,1.0,1.0
1776224672.5553954,4.0,0.0,5.236363636363636,0.3296703296703285,5.0,1.0,1.0
1776224677.605472,4.0,0.0,5.1454545454545455,0.3296703296703285,5.0,1.0,1.0
1776224682.6590812,3.0,0.0,4.763636363636364,0.2564102564102555,5.0,1.0,1.0
1776224687.7185688,3.0,0.0,4.618181818181818,0.2564102564102555,5.0,1.0,1.0
1776224692.7618108,3.0,0.0,4.909090909090909,0.219780219780219,5.0,1.0,1.0
1776224697.8202384,4.0,0.0,4.927272727272727,0.2564102564102555,5.0,1.0,1.0
1776224702.8712718,4.0,0.0,5.218181818181818,0.293040293040292,5.0,1.0,1.0
1776224707.9216115,4.0,0.0,5.672727272727273,0.293040293040292,5.0,1.0,1.0
1776224712.9766374,3.0,0.0,5.509090909090909,0.2564102564102555,5.0,1.0,1.0
1776224718.0298991,4.0,0.0,5.218181818181818,0.293040293040292,5.0,1.0,1.0
1776224723.0882711,3.0,0.0,4.9818181818181815,0.219780219780219,5.0,1.0,1.0
1776224728.1376572,3.0,0.0,4.763636363636365,0.219780219780219,5.0,1.0,1.0
1776224733.1896472,3.0,0.0,4.254545454545454,0.219780219780219,5.0,1.0,1.0
1776224738.2437427,4.0,0.0,4.472727272727273,0.293040293040292,5.0,1.0,1.0
1776224743.2999346,4.0,0.0,4.781818181818181,0.293040293040292,5.0,1.0,1.0
1776224748.361844,4.0,0.0,4.872727272727272,0.3296703296703285,5.0,1.0,1.0
1776224753.4222,3.0,0.0,4.709090909090909,0.2564102564102555,5.0,1.0,1.0
1776224758.472622,4.0,0.0,4.5636363636363635,0.293040293040292,5.0,1.0,1.0
1776224763.5283177,2.0,0.0,4.218181818181818,0.1831501831501825,5.0,1.0,1.0
1776224768.5784407,2.0,0.0,3.9454545454545453,0.1831501831501825,5.0,1.0,1.0
1776224773.628935,4.0,0.0,4.163636363636363,0.2564102564102555,5.0,1.0,1.0
1776224778.680778,4.0,0.0,4.327272727272727,0.293040293040292,5.0,1.0,1.0
1776224783.7303226,4.0,0.0,4.618181818181818,0.3296703296703285,5.0,1.0,1.0
1776224788.780417,4.0,0.0,5.1454545454545455,0.3296703296703285,5.0,1.0,1.0
1776224793.8373926,3.0,0.0,5.0,0.293040293040292,5.0,1.0,1.0
1776224798.8924463,4.0,0.0,4.781818181818181,0.3296703296703285,5.0,1.0,1.0
1776224803.9503322,1.0,0.0,4.654545454545454,0.1098901098901095,5.0,1.0,1.0
1776224809.0053387,1.0,0.0,4.454545454545454,0.1098901098901095,5.0,1.0,1.0
1776224814.0606263,4.0,0.0,4.527272727272727,0.2564102564102555,5.0,1.0,1.0
1776224819.1097934,4.0,0.0,4.872727272727272,0.2564102564102555,5.0,1.0,1.0
1776224824.1611116,4.0,0.0,5.527272727272727,0.2564102564102555,5.0,1.0,1.0
1776224829.217939,4.0,0.0,5.6,0.2564102564102555,5.0,1.0,1.0
1776224834.270291,2.0,0.0,5.327272727272727,0.1831501831501825,5.0,1.0,1.0
1776224839.3291037,4.0,0.0,4.745454545454545,0.2564102564102555,5.0,1.0,1.0
1776224844.388123,3.0,0.0,4.509090909090909,0.219780219780219,5.0,1.0,1.0
1776224849.442691,4.0,0.0,4.6,0.2564102564102555,5.0,1.0,1.0
1776224854.4936428,4.0,0.0,4.818181818181818,0.293040293040292,5.0,1.0,1.0
1776224859.543075,4.0,0.0,4.872727272727272,0.293040293040292,5.0,1.0,1.0
1776224864.5928044,2.0,0.0,5.4363636363636365,0.1831501831501825,5.0,1.0,1.0
1776224869.6427202,3.0,0.0,4.9818181818181815,0.219780219780219,5.0,1.0,1.0
1776224874.695953,3.0,0.0,4.672727272727273,0.219780219780219,5.0,1.0,1.0
1776224879.7511842,4.0,0.0,4.6,0.2564102564102555,5.0,1.0,1.0
1776224884.806901,3.0,0.0,4.545454545454545,0.2564102564102555,5.0,1.0,1.0
1776224889.8631833,3.0,0.0,4.836363636363636,0.2564102564102555,5.0,1.0,1.0
1776224894.9160526,2.0,0.0,5.254545454545454,0.1831501831501825,5.0,1.0,1.0
1776224899.9672496,0.0,0.0,5.363636363636363,0.0366300366300365,5.0,1.0,1.0
1776224905.0255637,0.0,0.0,4.927272727272727,0.0366300366300365,5.0,1.0,1.0
1776224910.0768285,0.0,0.0,4.2727272727272725,0.0366300366300365,5.0,1.0,1.0
1776224915.1280987,0.0,0.0,3.690909090909091,0.0366300366300365,5.0,1.0,1.0
1776224920.1841314,0.0,0.0,3.127272727272727,0.0366300366300365,5.0,1.0,1.0
1776224925.240638,0.0,0.0,3.0727272727272728,0.0366300366300365,5.0,1.0,1.0
1776224930.2945054,0.0,0.0,2.727272727272727,0.0366300366300365,5.0,1.0,1.0
1776224935.3495004,0.0,0.0,2.1454545454545455,0.0366300366300365,5.0,1.0,1.0
1776224940.407274,0.0,0.0,1.5454545454545454,0.0366300366300365,5.0,1.0,1.0
1776224945.4573262,0.0,0.0,0.9454545454545454,0.0366300366300365,5.0,1.0,1.0
1776224950.508341,0.0,0.0,0.45454545454545453,0.0366300366300365,5.0,1.0,1.0
1776224955.5683358,0.0,0.0,0.0,0.0366300366300365,5.0,1.0,1.0
1776224960.617829,0.0,0.0,0.0,0.0366300366300365,5.0,1.0,1.0
1776224965.670562,0.0,0.0,0.0,0.0366300366300365,5.0,1.0,1.0
1776224970.7242596,0.0,0.0,0.0,0.0366300366300365,5.0,1.0,1.0
1776224975.7780375,0.0,0.0,0.0,0.0366300366300365,5.0,1.0,1.0
1776224980.835755,0.0,0.0,0.0,0.0366300366300365,5.0,1.0,1.0
1776224985.8868697,0.0,0.0,0.0,0.0366300366300365,5.0,1.0,1.0
1776224990.9418209,0.0,0.0,0.0,0.0366300366300365,5.0,1.0,1.0
1776224995.9950104,0.0,0.0,0.0,0.0366300366300365,5.0,1.0,1.0
1776225001.046563,0.0,0.0,0.0,0.0366300366300365,5.0,1.0,1.0
1776225006.100392,0.0,0.0,0.0,0.0366300366300365,5.0,1.0,1.0
1776225011.152327,0.0,0.0,0.0,0.01831501831501825,5.0,1.0,1.0
1776225016.2061274,0.0,0.0,0.0,0.01831501831501825,5.0,1.0,1.0
1776225021.2636318,0.0,0.0,0.0,0.01831501831501825,5.0,1.0,1.0
1776225026.3212912,0.0,0.0,0.0,0.01831501831501825,5.0,1.0,1.0
1776225031.3769252,0.0,0.0,0.0,0.01831501831501825,5.0,2.0,2.0
1776225036.4279127,0.0,0.0,0.0,0.01831501831501825,5.0,2.0,2.0
1776225041.4801927,0.0,0.0,0.0,0.009157509157509125,5.0,2.0,2.0
1776225046.5333402,0.0,0.0,0.0,0.009157509157509125,5.0,2.0,2.0
1776225051.6011229,0.0,0.0,0.0,0.0073260073260073,5.0,2.0,2.0
1776225056.6528974,0.0,0.0,0.0,0.009157509157509125,5.0,2.0,2.0
1776225061.7118413,0.0,0.0,0.0,0.009157509157509125,5.0,4.0,4.0
1776225066.7671275,0.0,0.0,0.0,0.009157509157509125,5.0,4.0,4.0
