request_id,scenario,phase_name,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
b0z3nx39rb,queue-pressure,queue_build,completions,1776102387.91984,1776102433.920935,46001.09,46001.09,14795,0,297,0,0,
4ffyvnvqjt,queue-pressure,queue_build,completions,1776102205.2018337,1776102250.9218612,45720.03,45720.03,14163,0,204,0,0,
dpja1wj0tp,queue-pressure,queue_build,completions,1776102251.9207313,1776102297.9196937,45998.96,45998.96,11161,0,205,0,0,
7srcbpljd8,queue-pressure,queue_build,completions,1776102347.9199655,1776102393.919906,45999.94,45999.94,13847,0,295,0,0,
3t60rjiw1s,queue-pressure,queue_build,completions,1776102295.9202046,1776102341.920037,45999.83,45999.83,13215,0,301,0,0,
8qoldforxo,queue-pressure,queue_build,completions,1776102356.9202745,1776102402.9199586,45999.68,45999.68,13373,0,317,0,0,
zlaoi4e8xf,queue-pressure,queue_build,completions,1776102371.920512,1776102417.9250307,46004.52,46004.52,13373,0,253,0,0,
34dxtad1io,queue-pressure,queue_build,completions,1776102223.9193625,1776102269.9207497,46001.39,46001.39,10055,0,305,0,0,
55psq0oxfq,queue-pressure,queue_build,completions,1776102388.9207659,1776102434.921632,46000.87,46000.87,12583,0,276,0,0,
jckjlteiyz,queue-pressure,queue_build,completions,1776102296.9197974,1776102342.920206,46000.41,46000.41,13373,0,253,0,0,
56fao72kz0,queue-pressure,queue_build,completions,1776102228.9194882,1776102274.9192138,45999.73,45999.73,12425,0,246,0,0,
myx444nlz1,queue-pressure,queue_build,completions,1776102389.9207819,1776102435.920354,45999.57,45999.57,15427,0,259,0,0,
otohp6vz41,queue-pressure,queue_build,completions,1776102297.9198928,1776102343.9200017,46000.11,46000.11,9897,0,298,0,0,
j2o7s3kkv9,queue-pressure,queue_build,completions,1776102381.9221642,1776102427.9225514,46000.39,46000.39,14795,0,209,0,0,
fk8ut0cvs4,queue-pressure,queue_build,completions,1776102233.9210927,1776102279.9209137,45999.82,45999.82,14321,0,316,0,0,
wiykid91zd,queue-pressure,queue_build,completions,1776102389.9216907,1776102435.920202,45998.51,45998.51,14795,0,201,0,0,
ye511mkfaz,queue-pressure,queue_build,completions,1776102206.0145946,1776102251.920197,45905.60,45905.60,15269,0,194,0,0,
am148p0tvh,queue-pressure,queue_build,completions,1776102297.9208255,1776102343.9198375,45999.01,45999.01,11951,0,314,0,0,
qll8os9xto,queue-pressure,queue_build,completions,1776102361.9220185,1776102407.9219236,45999.91,45999.91,14163,0,201,0,0,
c56t4ufel6,queue-pressure,queue_build,completions,1776102251.9216945,1776102297.9194992,45997.80,45997.80,9581,0,220,0,0,
6b2knftu2g,queue-pressure,queue_build,completions,1776102390.9199128,1776102436.9204085,46000.50,46000.50,10529,0,268,0,0,
pbmyofqewa,queue-pressure,queue_build,completions,1776102298.920233,1776102344.919992,45999.76,45999.76,10845,0,261,0,0,
aji0y6dpbh,queue-pressure,warmup,completions,1776102173.5747757,1776102218.919874,45345.10,45345.10,13373,0,220,0,0,
8cgvyie6iv,queue-pressure,queue_build,completions,1776102238.9202714,1776102284.9209006,46000.63,46000.63,10529,0,206,0,0,
uzzpqk51fp,queue-pressure,warmup,completions,1776102178.5834694,1776102223.9190948,45335.63,45335.63,12583,0,198,0,0,
wi6fqjja26,queue-pressure,queue_build,completions,1776102391.9211926,1776102437.9218447,46000.65,46000.65,10055,0,289,0,0,
pvs7hzioyk,queue-pressure,queue_build,completions,1776102243.9199462,1776102289.9199412,45999.99,45999.99,13373,0,212,0,0,
jza7tz0ync,queue-pressure,queue_build,completions,1776102264.9201086,1776102310.919639,45999.53,45999.53,13057,0,240,0,0,
jcat9mx2x1,queue-pressure,queue_build,completions,1776102300.9197729,1776102346.9202,46000.43,46000.43,15427,0,299,0,0,
c89k8yqk94,queue-pressure,queue_build,completions,1776102392.9201612,1776102438.9219027,46001.74,46001.74,13689,0,232,0,0,
hafeyuhz1g,queue-pressure,queue_build,completions,1776102301.920148,1776102347.9197676,45999.62,45999.62,15269,0,255,0,0,
awudtsemci,queue-pressure,queue_build,completions,1776102248.9208605,1776102294.919958,45999.10,45999.10,11477,0,210,0,0,
vren93iiuc,queue-pressure,queue_build,completions,1776102207.6397574,1776102252.9204016,45280.64,45280.64,15427,0,192,0,0,
nmkza3oa52,queue-pressure,queue_build,completions,1776102393.920257,1776102439.9201314,45999.87,45999.87,10213,0,252,0,0,
2flu7u6n7h,queue-pressure,queue_build,completions,1776102301.9209156,1776102347.919571,45998.66,45998.66,13215,0,221,0,0,
5nq4fmyzyc,queue-pressure,warmup,completions,1776102193.616041,1776102238.920033,45303.99,45303.99,14795,0,251,0,0,
ptk93tyt7d,queue-pressure,queue_build,completions,1776102249.9205475,1776102295.9198837,45999.34,45999.34,11319,0,232,0,0,
60361i2hgj,queue-pressure,queue_build,completions,1776102393.9211948,1776102439.919977,45998.78,45998.78,15427,0,204,0,0,
d14ve92mpn,queue-pressure,queue_build,completions,1776102310.9198596,1776102356.9200287,46000.17,46000.17,13215,0,254,0,0,
wrpbjek5rb,queue-pressure,queue_build,completions,1776102366.9209034,1776102412.9209363,46000.03,46000.03,10687,0,284,0,0,
h1dnmmjbqe,queue-pressure,warmup,completions,1776102183.5911007,1776102228.9192474,45328.15,45328.15,11319,0,231,0,0,
j60fkhmy4s,queue-pressure,queue_build,completions,1776102250.923444,1776102296.9195347,45996.09,45996.09,14953,0,226,0,0,
aprpn6qfgs,queue-pressure,queue_build,completions,1776102315.9194236,1776102361.9217892,46002.37,46002.37,12583,0,279,0,0,
bi4q2y9v86,queue-pressure,queue_build,completions,1776102294.9201853,1776102340.9228764,46002.69,46002.69,12741,0,310,0,0,
