LAST SEEN   TYPE      REASON                OBJECT                                                        MESSAGE
12m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-6tqrs              Created container: storage-initializer
12m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-rvjrg              Created container: storage-initializer
12m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-wbpgg              Started container storage-initializer
12m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-wbpgg              Created container: storage-initializer
12m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-rvjrg              Started container storage-initializer
12m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-6tqrs              Started container storage-initializer
12m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-vdjwt              Started container storage-initializer
12m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-vdjwt              Created container: storage-initializer
12m         Normal    KEDAScalersStarted    scaledobject/qwen25-05b-instruct-keda-waiting-requests        Scaler prometheus is built
12m         Normal    ScaledObjectReady     scaledobject/qwen25-05b-instruct-keda-waiting-requests        ScaledObject is ready for scaling
12m         Normal    KEDAScalersStarted    scaledobject/qwen25-05b-instruct-keda-waiting-requests        Started scalers watch
12m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748             Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-6tqrs
12m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-vdjwt              Stopping container storage-initializer
12m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                        Scaled down replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 5 to 1
12m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-rvjrg              Stopping container storage-initializer
12m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-6tqrs              Stopping container storage-initializer
12m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-wbpgg              Stopping container storage-initializer
12m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748             Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-wbpgg
12m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748             Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-vdjwt
12m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748             Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-rvjrg
11m         Normal    KEDAScalersStarted    scaledobject/qwen25-05b-instruct-keda-waiting-requests        Scaler prometheus is built
11m         Normal    KEDAScalersStarted    scaledobject/qwen25-05b-instruct-keda-waiting-requests        Started scalers watch
