timestamp,num_requests_running,num_requests_waiting,avg_generation_throughput_toks_per_s,kv_cache_usage_perc,desired_replicas,ready_replicas,available_replicas
1776225948.3222806,4.0,0.0,9.036363636363635,0.2564102564102555,1.0,1.0,1.0
1776225953.3773918,4.0,0.0,9.472727272727273,0.2564102564102555,1.0,1.0,1.0
1776225958.4266212,4.0,0.0,10.054545454545455,0.2564102564102555,1.0,1.0,1.0
1776225963.4830623,3.0,0.0,9.454545454545453,0.219780219780219,1.0,1.0,1.0
1776225968.52667,4.0,0.0,9.236363636363636,0.2564102564102555,1.0,1.0,1.0
1776225973.5842485,3.0,0.0,8.654545454545454,0.219780219780219,1.0,1.0,1.0
1776225978.6394675,4.0,0.0,8.745454545454544,0.2564102564102555,1.0,1.0,1.0
1776225983.6996272,4.0,0.0,8.654545454545454,0.293040293040292,1.0,1.0,1.0
1776225988.7559798,3.0,0.0,9.254545454545454,0.2564102564102555,1.0,1.0,1.0
1776225993.8099635,4.0,0.0,8.818181818181818,0.293040293040292,1.0,1.0,1.0
1776225998.8682568,4.0,0.0,8.618181818181817,0.293040293040292,1.0,1.0,1.0
1776226003.9262996,4.0,0.0,9.272727272727272,0.2564102564102555,1.0,1.0,1.0
1776226008.9882717,3.0,0.0,8.963636363636363,0.219780219780219,1.0,1.0,1.0
1776226014.0433834,4.0,0.0,8.836363636363636,0.2564102564102555,1.0,1.0,1.0
1776226019.0972977,2.0,0.0,9.2,0.1831501831501825,1.0,1.0,1.0
1776226024.1535265,3.0,0.0,8.545454545454545,0.219780219780219,1.0,1.0,1.0
1776226029.2089496,4.0,0.0,8.836363636363636,0.219780219780219,1.0,1.0,1.0
1776226034.2672882,4.0,0.0,8.454545454545453,0.293040293040292,1.0,1.0,1.0
1776226039.3327794,4.0,0.0,8.854545454545454,0.293040293040292,1.0,1.0,1.0
1776226044.387116,4.0,0.0,8.563636363636363,0.293040293040292,1.0,1.0,1.0
1776226049.4351056,4.0,0.0,8.09090909090909,0.293040293040292,1.0,1.0,1.0
1776226054.4950576,3.0,0.0,7.8,0.219780219780219,1.0,1.0,1.0
1776226059.5545616,4.0,0.0,7.890909090909091,0.293040293040292,1.0,1.0,1.0
1776226064.606682,4.0,0.0,8.581818181818182,0.3296703296703285,1.0,1.0,1.0
1776226069.6584158,3.0,0.0,8.4,0.2564102564102555,1.0,1.0,1.0
1776226074.7163024,3.0,0.0,8.036363636363635,0.2564102564102555,1.0,1.0,1.0
1776226079.7724106,4.0,0.0,8.763636363636364,0.293040293040292,1.0,1.0,1.0
1776226084.8280692,4.0,0.0,9.363636363636363,0.293040293040292,1.0,1.0,1.0
1776226089.886521,3.0,0.0,8.927272727272728,0.2564102564102555,1.0,1.0,1.0
1776226094.951877,4.0,0.0,8.472727272727273,0.2564102564102555,1.0,1.0,1.0
1776226100.0166261,4.0,0.0,8.181818181818182,0.2564102564102555,1.0,1.0,1.0
1776226105.065995,4.0,0.0,8.927272727272728,0.293040293040292,1.0,1.0,1.0
1776226110.1211855,3.0,0.0,9.509090909090908,0.2564102564102555,1.0,1.0,1.0
1776226115.1774995,2.0,0.0,8.727272727272727,0.1831501831501825,1.0,1.0,1.0
1776226120.2364023,2.0,0.0,7.49090909090909,0.1831501831501825,1.0,1.0,1.0
1776226125.2963367,4.0,0.0,7.8181818181818175,0.293040293040292,1.0,1.0,1.0
1776226130.3588278,4.0,0.0,8.272727272727272,0.3296703296703285,1.0,1.0,1.0
1776226135.41455,4.0,0.0,8.2,0.3296703296703285,1.0,1.0,1.0
1776226140.4687414,2.0,0.0,7.727272727272727,0.1831501831501825,1.0,1.0,1.0
1776226145.522617,4.0,0.0,7.727272727272727,0.2564102564102555,1.0,1.0,1.0
1776226150.5869045,4.0,0.0,8.254545454545454,0.2564102564102555,1.0,1.0,1.0
1776226155.64094,2.0,0.0,8.963636363636363,0.146520146520146,1.0,1.0,1.0
1776226160.698748,3.0,0.0,8.018181818181818,0.219780219780219,1.0,1.0,1.0
1776226165.7463453,4.0,0.0,7.727272727272727,0.2564102564102555,1.0,1.0,1.0
1776226170.8038754,4.0,0.0,8.509090909090908,0.293040293040292,1.0,1.0,1.0
1776226175.863749,3.0,0.0,9.272727272727272,0.219780219780219,1.0,1.0,1.0
1776226180.9167814,4.0,0.0,8.6,0.2564102564102555,1.0,1.0,1.0
1776226185.973424,3.0,0.0,8.636363636363637,0.2564102564102555,1.0,1.0,1.0
1776226191.0290456,2.0,0.0,8.89090909090909,0.1831501831501825,1.0,1.0,1.0
1776226196.087618,0.0,0.0,8.636363636363637,0.0366300366300365,1.0,1.0,1.0
1776226201.1468346,0.0,0.0,8.218181818181817,0.0366300366300365,1.0,1.0,1.0
1776226206.2077074,0.0,0.0,6.9818181818181815,0.0366300366300365,1.0,1.0,1.0
1776226211.2688386,0.0,0.0,5.8545454545454545,0.0366300366300365,1.0,1.0,1.0
1776226216.3348384,0.0,0.0,5.727272727272727,0.0366300366300365,1.0,1.0,1.0
1776226221.395492,0.0,0.0,5.018181818181818,0.0366300366300365,1.0,1.0,1.0
1776226226.4562056,0.0,0.0,3.8545454545454545,0.0366300366300365,1.0,1.0,1.0
1776226231.5170665,0.0,0.0,3.090909090909091,0.0366300366300365,1.0,1.0,1.0
1776226236.5944984,0.0,0.0,2.6727272727272724,0.0366300366300365,1.0,1.0,1.0
1776226241.6578896,0.0,0.0,1.4727272727272727,0.0366300366300365,1.0,1.0,1.0
1776226246.7287815,0.0,0.0,0.509090909090909,0.0366300366300365,1.0,1.0,1.0
1776226251.7909284,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226256.8522053,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226261.9147062,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226266.9735074,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226272.0393717,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226277.1045444,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226282.174337,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226287.2363544,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226292.2973711,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226297.3661785,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226302.4253583,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226307.4856496,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226312.5460277,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226317.6052299,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226322.6680555,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226327.7270396,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226332.7872524,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226337.8559847,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226342.915444,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226347.98762,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226353.0453427,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226358.111138,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226363.1798365,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226368.242974,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226373.317322,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226378.3733537,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226383.4381337,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226388.4992526,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226393.561226,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226398.6182733,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226403.680266,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226408.739706,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226413.8013084,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226418.8719072,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226423.9330797,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226428.998669,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226434.0660923,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226439.1271775,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226444.1859608,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226449.2495077,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226454.3175454,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226459.3890445,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226464.4439847,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226469.504684,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226474.5668356,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226479.632666,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226484.6966264,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226489.755743,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226494.8120441,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226499.8730989,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226504.9345663,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226509.9966316,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226515.0711122,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226520.1326275,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226525.1837318,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226530.2441788,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226535.3061483,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776226540.374337,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
