LAST SEEN   TYPE      REASON                OBJECT                                                                       MESSAGE
49m         Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-05b-instruct-keda-token-cache-composite-hpa   New size: 2; reason: external metric composite-metric(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: qwen25-05b-instruct-keda-token-cache-composite,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
49m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-bqnjr                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
49m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-bqnjr                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-bqnjr to kserve-control-plane
49m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-bqnjr
49m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-bqnjr                             Created container: storage-initializer
49m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-bqnjr                             Started container storage-initializer
48m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-98d64cf79 from 1 to 0
48m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-router-scheduler-98d64cf79-zrtgr             Stopping container main
48m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-98d64cf79            Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-98d64cf79-zrtgr
48m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-6c7db78945 from 0 to 1
48m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-bqnjr                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
48m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-6c7db78945-58r5q            Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-6c7db78945-58r5q to kserve-control-plane
48m         Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-router-scheduler-98d64cf79-zrtgr             Readiness probe failed: timeout: failed to connect service "10.244.0.90:9003" within 1s: context deadline exceeded
48m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-6c7db78945           Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-6c7db78945-58r5q
48m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-bqnjr                             Created container: main
48m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-router-scheduler-6c7db78945-58r5q            Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
48m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-router-scheduler-6c7db78945-58r5q            Created container: main
48m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-bqnjr                             Started container main
48m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-6c7db78945-58r5q            Started container main
45m         Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-bqnjr                             Startup probe failed: Get "http://10.244.0.91:8000/health": dial tcp 10.244.0.91:8000: connect: connection refused
48m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-router-scheduler-6c7db78945-58r5q            Stopping container main
48m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-6c7db78945           Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-6c7db78945-58r5q
48m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-6c7db78945 from 1 to 0
48m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-76b9f7d8fb-9mlnl            Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-76b9f7d8fb-9mlnl to kserve-control-plane
48m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-76b9f7d8fb from 0 to 1
48m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-76b9f7d8fb           Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-76b9f7d8fb-9mlnl
48m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-router-scheduler-76b9f7d8fb-9mlnl            Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
48m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-router-scheduler-76b9f7d8fb-9mlnl            Created container: main
48m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-76b9f7d8fb-9mlnl            Started container main
42m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-bqnjr                             Stopping container main
42m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-bqnjr
42m         Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-05b-instruct-keda-token-cache-composite-hpa   New size: 1; reason: All metrics below target
24m         Normal    KEDAScalersStopped    scaledobject/qwen25-05b-instruct-keda-token-cache-composite                  Stopped scalers watch
24m         Warning   ScaledObjectDeleted   scaledobject/qwen25-05b-instruct-keda-token-cache-composite                  ScaledObject was deleted
24m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-qqfw8                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-qqfw8 to kserve-control-plane
24m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-qqfw8
24m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-qqfw8                             Created container: storage-initializer
24m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-qqfw8                             Started container storage-initializer
24m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-qqfw8                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
24m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-qqfw8
24m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-qqfw8                             Stopping container storage-initializer
24m         Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                          New size: 3; reason: cpu resource utilization (percentage of request) above target
24m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-mtqgr
24m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-kdvwt
24m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-mtqgr                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-mtqgr to kserve-control-plane
24m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-kdvwt                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-kdvwt to kserve-control-plane
24m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                                       Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 1 to 3
24m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-mtqgr                             Created container: storage-initializer
24m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-mtqgr                             Started container storage-initializer
24m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-kdvwt                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
24m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-kdvwt                             Created container: storage-initializer
24m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-kdvwt                             Started container storage-initializer
24m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-mtqgr                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
23m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-76b9f7d8fb from 1 to 0
23m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-router-scheduler-76b9f7d8fb-9mlnl            Stopping container main
23m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-76b9f7d8fb           Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-76b9f7d8fb-9mlnl
23m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-79df744dd5 from 0 to 1
23m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-79df744dd5           Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-79df744dd5-kd56b
23m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-router-scheduler-79df744dd5-kd56b            Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
23m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-79df744dd5-kd56b            Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-79df744dd5-kd56b to kserve-control-plane
23m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-router-scheduler-79df744dd5-kd56b            Created container: main
23m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-79df744dd5-kd56b            Started container main
12m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-mtqgr                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
23m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-kdvwt                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
23m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-kdvwt                             Started container main
23m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-kdvwt                             Created container: main
12m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-mtqgr                             Started container main
12m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-mtqgr                             Created container: main
18m         Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-kdvwt                             Startup probe failed: Get "http://10.244.0.96:8000/health": dial tcp 10.244.0.96:8000: connect: connection refused
12m         Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-mtqgr                             Startup probe failed: Get "http://10.244.0.95:8000/health": dial tcp 10.244.0.95:8000: connect: connection refused
22m         Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                          New size: 5; reason: cpu resource utilization (percentage of request) above target
22m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-4klhx
22m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-r5qlj                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-r5qlj to kserve-control-plane
22m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-r5qlj
22m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-4klhx                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-4klhx to kserve-control-plane
22m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                                       Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 3 to 5
22m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-4klhx                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
22m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-r5qlj                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
22m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-4klhx                             Started container storage-initializer
22m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-4klhx                             Created container: storage-initializer
22m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-r5qlj                             Started container storage-initializer
22m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-r5qlj                             Created container: storage-initializer
22m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-4klhx                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
22m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-r5qlj                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
22m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-4klhx                             Created container: main
22m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-4klhx                             Started container main
22m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-r5qlj                             Started container main
22m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-r5qlj                             Created container: main
16m         Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-4klhx                             Startup probe failed: Get "http://10.244.0.98:8000/health": dial tcp 10.244.0.98:8000: connect: connection refused
16m         Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-r5qlj                             Startup probe failed: Get "http://10.244.0.99:8000/health": dial tcp 10.244.0.99:8000: connect: connection refused
21m         Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                                     Updated v1.Secret llm-demo/qwen25-0-5b-instruct-kserve-self-signed-certs
21m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-router-scheduler-79df744dd5-kd56b            Stopping container main
21m         Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                                     Updated v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler
21m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-79df744dd5           Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-79df744dd5-kd56b
21m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-79df744dd5 from 1 to 0
21m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-668895b567           Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-668895b567-l6vvt
21m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-668895b567-l6vvt            Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-668895b567-l6vvt to kserve-control-plane
21m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-668895b567 from 0 to 1
21m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-router-scheduler-668895b567-l6vvt            Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
20m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-router-scheduler-668895b567-l6vvt            Created container: main
20m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-668895b567-l6vvt            Started container main
13m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-mtqgr                             Container main failed startup probe, will be restarted
11s         Normal    KEDAScalersStarted    scaledobject/qwen25-05b-instruct-keda-token-aware                            Scaler prometheus is built
12m         Normal    KEDAScalersStarted    scaledobject/qwen25-05b-instruct-keda-token-aware                            Started scalers watch
12m         Normal    ScaledObjectReady     scaledobject/qwen25-05b-instruct-keda-token-aware                            ScaledObject is ready for scaling
12m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-r5qlj
2s          Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                                       Scaled down replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 5 to 1
12m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-4klhx                             Stopping container main
12m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-4klhx
12m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-r5qlj                             Stopping container main
12m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-kdvwt
12m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-kdvwt                             Stopping container main
12m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-mtqgr
12m         Warning   Error                 llminferenceservice/qwen25-0-5b-instruct                                     Reconciliation failed: failed to reconcile workload: failed to reconcile single node workload: failed to reconcile main workload: failed to get defaults for v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve: Operation cannot be fulfilled on deployments.apps "qwen25-0-5b-instruct-kserve": the object has been modified; please apply your changes to the latest version and try again
12m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-mtqgr                             Stopping container main
12m         Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-kdvwt                             Readiness probe failed: Get "http://10.244.0.96:8000/health": read tcp 10.244.0.1:54236->10.244.0.96:8000: read: connection reset by peer
11s         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-df9nh
11s         Warning   ScaledObjectDeleted   scaledobject/qwen25-05b-instruct-keda-token-aware                            ScaledObject was deleted
11s         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-9j8gg                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-9j8gg to kserve-control-plane
11s         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-df9nh                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-df9nh to kserve-control-plane
11s         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-7ngbw
11s         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-7ngbw                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-7ngbw to kserve-control-plane
11s         Normal    KEDAScalersStopped    scaledobject/qwen25-05b-instruct-keda-token-aware                            Stopped scalers watch
11s         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-9j8gg
11s         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-5bxmx
11s         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                                       Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 1 to 5
11s         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-5bxmx                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-5bxmx to kserve-control-plane
10s         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-7ngbw                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
10s         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-5bxmx                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
10s         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-df9nh                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
10s         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-9j8gg                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
9s          Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-df9nh                             Started container storage-initializer
9s          Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-5bxmx                             Created container: storage-initializer
9s          Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-5bxmx                             Started container storage-initializer
9s          Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-7ngbw                             Created container: storage-initializer
9s          Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-7ngbw                             Started container storage-initializer
9s          Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-9j8gg                             Created container: storage-initializer
9s          Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-9j8gg                             Started container storage-initializer
9s          Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-df9nh                             Created container: storage-initializer
4s          Normal    ScaledObjectReady     scaledobject/qwen25-05b-instruct-keda-token-cache-composite                  ScaledObject is ready for scaling
4s          Normal    KEDAScalersStarted    scaledobject/qwen25-05b-instruct-keda-token-cache-composite                  Started scalers watch
4s          Normal    KEDAScalersStarted    scaledobject/qwen25-05b-instruct-keda-token-cache-composite                  Scaler prometheus is built
2s          Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-df9nh
2s          Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-5bxmx
2s          Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-7ngbw
2s          Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-7ngbw                             Stopping container storage-initializer
2s          Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-5bxmx                             Stopping container storage-initializer
2s          Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-9j8gg
2s          Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-df9nh                             Stopping container storage-initializer
2s          Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-9j8gg                             Stopping container storage-initializer
