request_id,scenario,phase_name,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
edtjvzhwjr,scaling-step,scale_up,completions,1776105387.9199345,1776105433.9196537,45999.72,45999.72,455,0,97,0,0,
ff0t0pvn9e,scaling-step,warmup,completions,1776105342.600287,1776105387.9197168,45319.43,45319.43,792,0,122,0,0,
qphr62gdsw,scaling-step,scale_up,completions,1776105409.9200659,1776105455.9204817,46000.42,46000.42,788,0,105,0,0,
4ufel6246h,scaling-step,scale_up,completions,1776105393.9198158,1776105440.0100348,46090.22,46090.22,1036,0,68,0,0,
hp6vz41nam,scaling-step,scale_up,completions,1776105433.9198608,1776105479.919854,45999.99,45999.99,1073,0,71,0,0,
z02xrghc0c,scaling-step,scale_up,completions,1776105367.9202409,1776105413.9198754,45999.63,45999.63,623,0,118,0,0,
y4la5ju9bv,scaling-step,scale_up,completions,1776105397.9194627,1776105443.9202898,46000.83,46000.83,566,0,115,0,0,
pseimvihcw,scaling-step,scale_up,completions,1776105352.601374,1776105397.9192479,45317.87,45317.87,746,0,111,0,0,
td96qe3rzs,scaling-step,scale_up,completions,1776105491.9203033,1776105537.9207058,46000.40,46000.40,605,0,65,0,0,
cxll4zkloo,scaling-step,scale_up,completions,1776105399.9199483,1776105445.9202826,46000.33,46000.33,706,0,119,0,0,
mly4lyk83t,scaling-step,scale_up,completions,1776105488.9203963,1776105534.9191217,45998.73,45998.73,411,0,124,0,0,
60rjiw1swj,scaling-step,scale_up,completions,1776105425.919642,1776105471.9197896,46000.15,46000.15,610,0,121,0,0,
tm9tmqlizl,scaling-step,scale_up,completions,1776105459.9202094,1776105505.919925,45999.72,45999.72,622,0,124,0,0,
u7eeqtul1p,scaling-step,scale_up,completions,1776105421.919322,1776105467.9205253,46001.20,46001.20,917,0,70,0,0,
3bme9fpzue,scaling-step,scale_up,completions,1776105391.9200134,1776105437.9193804,45999.37,45999.37,586,0,118,0,0,
mmjbqe7ckw,scaling-step,warmup,completions,1776105326.5921166,1776105371.9194257,45327.31,45327.31,681,0,76,0,0,
z7srcbpljd,scaling-step,scale_up,completions,1776105486.9218805,1776105532.919915,45998.03,45998.03,827,0,102,0,0,
ren93iiuc0,scaling-step,scale_up,completions,1776105350.597209,1776105395.9198425,45322.63,45322.63,1284,0,105,0,0,
gqpki7p5tb,scaling-step,scale_up,completions,1776105355.6069694,1776105400.9196517,45312.68,45312.68,577,0,88,0,0,
g0jv1v93km,scaling-step,scale_up,completions,1776105463.9203358,1776105509.9199183,45999.58,45999.58,1261,0,87,0,0,
kizzqy72wx,scaling-step,scale_up,completions,1776105483.923093,1776105529.9198554,45996.76,45996.76,1182,0,124,0,0,
tx63cfl0uk,scaling-step,scale_up,completions,1776105485.920243,1776105531.9199028,45999.66,45999.66,713,0,78,0,0,
vs4f8cgvyi,scaling-step,scale_up,completions,1776105371.9196959,1776105417.9199727,46000.28,46000.28,346,0,70,0,0,
mu5907if2g,scaling-step,scale_up,completions,1776105394.9199774,1776105440.9199677,45999.99,45999.99,1031,0,77,0,0,
9itn7s55j2,scaling-step,scale_up,completions,1776105492.9198358,1776105538.9209619,46001.13,46001.13,899,0,125,0,0,
wire8qjnv8,scaling-step,scale_up,completions,1776105441.9200265,1776105487.9196792,45999.65,45999.65,2349,0,66,0,0,
je153a5qbs,scaling-step,scale_up,completions,1776105489.9213736,1776105535.9209635,45999.59,45999.59,405,0,104,0,0,
r1yxr2dhyl,scaling-step,scale_up,completions,1776105455.9207337,1776105501.9204197,45999.69,45999.69,586,0,116,0,0,
65kxvf1t2t,scaling-step,scale_up,completions,1776105349.595374,1776105394.919751,45324.38,45324.38,528,0,128,0,0,
daly8ozcyw,scaling-step,scale_up,completions,1776105442.9202318,1776105488.9200647,45999.83,45999.83,552,0,103,0,0,
gxn0guo4kh,scaling-step,scale_up,completions,1776105400.9198766,1776105446.9203737,46000.50,46000.50,771,0,80,0,0,
j9tze5r5uq,scaling-step,scale_up,completions,1776105467.9207823,1776105513.921081,46000.30,46000.30,360,0,80,0,0,
4ffyvnvqjt,scaling-step,warmup,completions,1776105346.601622,1776105391.9197938,45318.17,45318.17,380,0,70,0,0,
ubcxuljylj,scaling-step,scale_up,completions,1776105375.9213665,1776105421.919063,45997.70,45997.70,846,0,95,0,0,
4ciyhe7ur2,scaling-step,scale_up,completions,1776105353.602882,1776105398.919697,45316.82,45316.82,345,0,68,0,0,
ja04ux5qrl,scaling-step,scale_up,completions,1776105501.9206831,1776105547.9272413,46006.56,46006.56,676,0,128,0,0,
vxdp5gjlqm,scaling-step,scale_up,completions,1776105440.0102482,1776105485.919972,45909.72,45909.72,364,0,114,0,0,
im6cfnfhol,scaling-step,scale_up,completions,1776105429.9194334,1776105475.9215612,46002.13,46002.13,918,0,100,0,0,
ifd0tvbdiv,scaling-step,warmup,completions,1776105318.5905352,1776105363.9197268,45329.19,45329.19,425,0,99,0,0,
yzycwtiqj7,scaling-step,warmup,completions,1776105334.593969,1776105379.9198408,45325.87,45325.87,700,0,90,0,0,
0l7253j2d5,scaling-step,scale_up,completions,1776105395.9200714,1776105441.9197798,45999.71,45999.71,329,0,86,0,0,
9yjb1qx6gv,scaling-step,scale_up,completions,1776105487.9198897,1776105533.9209523,46001.06,46001.06,1247,0,66,0,0,
4ve92mpnsm,scaling-step,scale_up,completions,1776105443.9205205,1776105489.9211304,46000.61,46000.61,1175,0,102,0,0,
41ibljh75l,scaling-step,warmup,completions,1776105338.5983264,1776105383.9197803,45321.45,45321.45,565,0,105,0,0,
q77awudtse,scaling-step,scale_up,completions,1776105379.9200695,1776105425.9193866,45999.32,45999.32,1004,0,102,0,0,
3vli7kq1uy,scaling-step,scale_up,completions,1776105445.9204948,1776105491.9200797,45999.58,45999.58,855,0,119,0,0,
p9e6gbps3y,scaling-step,scale_up,completions,1776105398.919913,1776105444.9203763,46000.46,46000.46,1467,0,104,0,0,
759in4olr6,scaling-step,scale_up,completions,1776105505.9201548,1776105551.9236715,46003.52,46003.52,798,0,122,0,0,
74frhocn9j,scaling-step,scale_up,completions,1776105363.91998,1776105409.919826,45999.85,45999.85,346,0,75,0,0,
e1v2isqp49,scaling-step,scale_up,completions,1776105475.921811,1776105521.919868,45998.06,45998.06,533,0,95,0,0,
