LAST SEEN   TYPE      REASON                OBJECT                                                               MESSAGE
10m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Started container storage-initializer
9m48s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                               Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 4 to 5
9m48s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
9m48s       Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-42lgh
9m48s       Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                  New size: 5; reason: cpu resource utilization (percentage of request) above target
9m47s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Started container storage-initializer
9m47s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Created container: storage-initializer
9m41s       Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Secret llm-demo/qwen25-0-5b-instruct-kserve-self-signed-certs
9m40s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-7767c9c5 from 1 to 0
9m40s       Normal    Killing               pod/qwen25-0-5b-instruct-kserve-router-scheduler-7767c9c5-sl4j2      Stopping container main
9m40s       Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler
9m40s       Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-7767c9c5     Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-7767c9c5-sl4j2
9m39s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4 from 0 to 1
9m39s       Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4   Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb
9m38s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb    Created container: main
9m38s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb    Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
9m35s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb    Started container main
8m43s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
8m43s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
8m43s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
8m43s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
8m41s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Created container: main
8m40s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Started container main
8m40s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Started container main
8m40s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Started container main
8m40s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Created container: main
8m40s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Created container: main
8m40s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Created container: main
8m39s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Started container main
8m2s        Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4 from 1 to 0
8m2s        Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler
8m2s        Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Secret llm-demo/qwen25-0-5b-instruct-kserve-self-signed-certs
8m2s        Normal    Killing               pod/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb    Stopping container main
8m2s        Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4   Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb
8m1s        Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7 from 0 to 1
8m          Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7   Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7-bcznf
8m          Warning   Error                 llminferenceservice/qwen25-0-5b-instruct                             Reconciliation failed: failed to reconcile networking: failed to reconcile scheduler: failed to reconcile scheduler deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler: failed to get defaults for v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler: Operation cannot be fulfilled on deployments.apps "qwen25-0-5b-instruct-kserve-router-scheduler": the object has been modified; please apply your changes to the latest version and try again
7m59s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7-bcznf    Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
7m58s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7-bcznf    Created container: main
7m58s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7-bcznf    Started container main
3m33s       Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Startup probe failed: Get "http://10.244.0.46:8000/health": dial tcp 10.244.0.46:8000: connect: connection refused
3m33s       Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Startup probe failed: Get "http://10.244.0.48:8000/health": dial tcp 10.244.0.48:8000: connect: connection refused
3m28s       Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Startup probe failed: Get "http://10.244.0.49:8000/health": dial tcp 10.244.0.49:8000: connect: connection refused
3m23s       Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Startup probe failed: Get "http://10.244.0.47:8000/health": dial tcp 10.244.0.47:8000: connect: connection refused
63s         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm
63s         Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                  New size: 1; reason: All metrics below target
63s         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                               Scaled down replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 5 to 1
63s         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Stopping container main
63s         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Stopping container main
63s         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Stopping container main
63s         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-767jh
63s         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz
63s         Warning   Error                 llminferenceservice/qwen25-0-5b-instruct                             Reconciliation failed: failed to reconcile workload: failed to reconcile single node workload: failed to reconcile main workload: failed to get defaults for v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve: Operation cannot be fulfilled on deployments.apps "qwen25-0-5b-instruct-kserve": the object has been modified; please apply your changes to the latest version and try again
63s         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Stopping container main
63s         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-42lgh
