request_id,scenario,phase_name,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
jcat9mx2x1,scaling-step,scale_up,completions,1776104554.919976,1776104600.9198344,45999.86,45999.86,770,0,117,0,0,
g0jv1v93km,scaling-step,scale_up,completions,1776104577.9196806,1776104623.919469,45999.79,45999.79,1261,0,87,0,0,
kizzqy72wx,scaling-step,scale_up,completions,1776104597.9235148,1776104643.9203594,45996.84,45996.84,1182,0,124,0,0,
3vli7kq1uy,scaling-step,scale_up,completions,1776104559.920024,1776104605.919969,45999.95,45999.95,855,0,119,0,0,
r1yxr2dhyl,scaling-step,scale_up,completions,1776104569.9199443,1776104615.9200666,46000.12,46000.12,586,0,116,0,0,
9itn7s55j2,scaling-step,scale_up,completions,1776104606.9196575,1776104652.9206264,46000.97,46000.97,899,0,125,0,0,
vs4f8cgvyi,scaling-step,scale_up,completions,1776104485.9199338,1776104531.919877,45999.94,45999.94,346,0,70,0,0,
je153a5qbs,scaling-step,scale_up,completions,1776104603.9214897,1776104649.9202585,45998.77,45998.77,405,0,104,0,0,
qphr62gdsw,scaling-step,scale_up,completions,1776104523.9196646,1776104569.919698,46000.03,46000.03,788,0,105,0,0,
65kxvf1t2t,scaling-step,scale_up,completions,1776104463.5493097,1776104508.9206889,45371.38,45371.38,528,0,128,0,0,
daly8ozcyw,scaling-step,scale_up,completions,1776104556.9195397,1776104602.920015,46000.48,46000.48,552,0,103,0,0,
gxn0guo4kh,scaling-step,scale_up,completions,1776104514.9194632,1776104560.919336,45999.87,45999.87,771,0,80,0,0,
j9tze5r5uq,scaling-step,scale_up,completions,1776104581.919793,1776104627.9209063,46001.11,46001.11,360,0,80,0,0,
im6cfnfhol,scaling-step,scale_up,completions,1776104543.9199378,1776104589.919944,46000.01,46000.01,918,0,100,0,0,
ubcxuljylj,scaling-step,scale_up,completions,1776104489.9202652,1776104535.9198306,45999.57,45999.57,846,0,95,0,0,
4ciyhe7ur2,scaling-step,scale_up,completions,1776104467.5575745,1776104512.919763,45362.19,45362.19,345,0,68,0,0,
ja04ux5qrl,scaling-step,scale_up,completions,1776104615.92037,1776104661.927521,46007.15,46007.15,676,0,128,0,0,
ifd0tvbdiv,scaling-step,warmup,completions,1776104432.5459485,1776104477.9214113,45375.46,45375.46,425,0,99,0,0,
4ffyvnvqjt,scaling-step,warmup,completions,1776104460.5590181,1776104505.91965,45360.63,45360.63,380,0,70,0,0,
0l7253j2d5,scaling-step,scale_up,completions,1776104509.9210646,1776104555.9201179,45999.05,45999.05,329,0,86,0,0,
9yjb1qx6gv,scaling-step,scale_up,completions,1776104601.9202373,1776104647.9207299,46000.49,46000.49,1247,0,66,0,0,
hp6vz41nam,scaling-step,scale_up,completions,1776104547.9201245,1776104593.9199812,45999.86,45999.86,1073,0,71,0,0,
q77awudtse,scaling-step,scale_up,completions,1776104493.920466,1776104539.9206398,46000.17,46000.17,1004,0,102,0,0,
vxdp5gjlqm,scaling-step,scale_up,completions,1776104553.920267,1776104599.9205654,46000.30,46000.30,364,0,114,0,0,
759in4olr6,scaling-step,scale_up,completions,1776104619.9210024,1776104665.9192839,45998.28,45998.28,798,0,122,0,0,
yihair4cow,scaling-step,scale_up,completions,1776104527.920074,1776104573.919418,45999.34,45999.34,542,0,94,0,0,
e1v2isqp49,scaling-step,scale_up,completions,1776104589.9201744,1776104635.9202766,46000.10,46000.10,533,0,95,0,0,
