LAST SEEN   TYPE      REASON                         OBJECT                                                                       MESSAGE
23m         Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve                                       Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 3 to 5
23m         Normal    SuccessfulRescale              horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                          New size: 5; reason: cpu resource utilization (percentage of request) above target
23m         Normal    SuccessfulCreate               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd
23m         Normal    Updated                        llminferenceservice/qwen25-0-5b-instruct                                     Updated v1.Secret llm-demo/qwen25-0-5b-instruct-kserve-self-signed-certs
23m         Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
23m         Normal    Updated                        llminferenceservice/qwen25-0-5b-instruct                                     Updated v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler
23m         Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-b8b7cffb5 from 1 to 0
23m         Normal    Created                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                             Created container: storage-initializer
23m         Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                             Container image "kserve/storage-initializer:v0.17.0" already present on machine
23m         Normal    Killing                        pod/qwen25-0-5b-instruct-kserve-router-scheduler-b8b7cffb5-h5xs7             Stopping container main
23m         Normal    SuccessfulDelete               replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-b8b7cffb5            Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-b8b7cffb5-h5xs7
23m         Normal    Created                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                             Created container: storage-initializer
23m         Normal    Started                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                             Started container storage-initializer
23m         Warning   Unhealthy                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-b8b7cffb5-h5xs7             Readiness probe failed: timeout: failed to connect service "10.244.0.20:9003" within 1s: context deadline exceeded
23m         Normal    Started                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                             Started container storage-initializer
23m         Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-665bf8f748-wmf9h                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
23m         Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-665bf8f748-vqz7m                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
23m         Normal    Created                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-vqz7m                             Created container: main
23m         Normal    Started                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-wmf9h                             Started container main
23m         Normal    Created                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-wmf9h                             Created container: main
23m         Normal    Started                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-vqz7m                             Started container main
22m         Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
22m         Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
22m         Normal    Created                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                             Created container: main
22m         Normal    Started                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                             Started container main
22m         Normal    Created                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                             Created container: main
22m         Normal    Started                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                             Started container main
22m         Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-886847d5 from 0 to 1
22m         Normal    SuccessfulCreate               replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-886847d5             Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-886847d5-dc27g
22m         Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-router-scheduler-886847d5-dc27g              Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
22m         Normal    Created                        pod/qwen25-0-5b-instruct-kserve-router-scheduler-886847d5-dc27g              Created container: main
22m         Normal    Started                        pod/qwen25-0-5b-instruct-kserve-router-scheduler-886847d5-dc27g              Started container main
22m         Normal    Updated                        llminferenceservice/qwen25-0-5b-instruct                                     Updated v1.Secret llm-demo/qwen25-0-5b-instruct-kserve-self-signed-certs
22m         Normal    Updated                        llminferenceservice/qwen25-0-5b-instruct                                     Updated v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler
22m         Normal    Killing                        pod/qwen25-0-5b-instruct-kserve-router-scheduler-886847d5-dc27g              Stopping container main
22m         Normal    SuccessfulDelete               replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-886847d5             Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-886847d5-dc27g
22m         Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-886847d5 from 1 to 0
22m         Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-79cf44fff4 from 0 to 1
22m         Normal    SuccessfulCreate               replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-79cf44fff4           Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-79cf44fff4-dmg8t
22m         Normal    Created                        pod/qwen25-0-5b-instruct-kserve-router-scheduler-79cf44fff4-dmg8t            Created container: main
22m         Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-router-scheduler-79cf44fff4-dmg8t            Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
22m         Normal    Started                        pod/qwen25-0-5b-instruct-kserve-router-scheduler-79cf44fff4-dmg8t            Started container main
18m         Warning   Unhealthy                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-wmf9h                             Startup probe failed: Get "http://10.244.0.31:8000/health": dial tcp 10.244.0.31:8000: connect: connection refused
17m         Warning   Unhealthy                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-vqz7m                             Startup probe failed: Get "http://10.244.0.32:8000/health": dial tcp 10.244.0.32:8000: connect: connection refused
17m         Warning   Unhealthy                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                             Startup probe failed: Get "http://10.244.0.33:8000/health": dial tcp 10.244.0.33:8000: connect: connection refused
17m         Warning   Unhealthy                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                             Startup probe failed: Get "http://10.244.0.34:8000/health": dial tcp 10.244.0.34:8000: connect: connection refused
14m         Normal    SuccessfulRescale              horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                          New size: 2; reason: All metrics below target
14m         Warning   Error                          llminferenceservice/qwen25-0-5b-instruct                                     Reconciliation failed: failed to reconcile workload: failed to reconcile single node workload: failed to reconcile main workload: failed to get defaults for v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve: Operation cannot be fulfilled on deployments.apps "qwen25-0-5b-instruct-kserve": the object has been modified; please apply your changes to the latest version and try again
14m         Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve                                       Scaled down replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 5 to 2
14m         Normal    Killing                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-wmf9h                             Stopping container main
14m         Normal    Killing                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-vqz7m                             Stopping container main
14m         Normal    SuccessfulDelete               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8
14m         Normal    SuccessfulDelete               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-vqz7m
14m         Normal    Killing                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                             Stopping container main
14m         Normal    SuccessfulDelete               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-wmf9h
9m6s        Normal    SuccessfulDelete               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd
9m6s        Normal    Killing                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                             Stopping container main
9m6s        Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve                                       Scaled down replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 2 to 1
9m6s        Normal    SuccessfulRescale              horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                          New size: 1; reason: All metrics below target
4m59s       Normal    ScaledObjectReady              scaledobject/qwen25-05b-instruct-keda-token-cache-composite                  ScaledObject is ready for scaling
4m59s       Normal    KEDAScalersStarted             scaledobject/qwen25-05b-instruct-keda-token-cache-composite                  Started scalers watch
4m59s       Normal    KEDAScalersStarted             scaledobject/qwen25-05b-instruct-keda-token-cache-composite                  Scaler prometheus is built
