LAST SEEN   TYPE      REASON                OBJECT                                                                       MESSAGE
25m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-6859cb7c67-lmz72            Started container main
24m         Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                                     Updated v1.Secret llm-demo/qwen25-0-5b-instruct-kserve-self-signed-certs
24m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-6859cb7c67 from 1 to 0
24m         Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                                     Updated v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler
24m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-6859cb7c67           Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-6859cb7c67-lmz72
24m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-router-scheduler-6859cb7c67-lmz72            Stopping container main
24m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler                      Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-84df864496 from 0 to 1
24m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-84df864496           Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-84df864496-4rqtn
24m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-84df864496-4rqtn            Started container main
24m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-router-scheduler-84df864496-4rqtn            Created container: main
24m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-router-scheduler-84df864496-4rqtn            Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
21m         Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-jl927                             Startup probe failed: Get "http://10.244.0.91:8000/health": dial tcp 10.244.0.91:8000: connect: connection refused
16m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-cqw5p                             Container main failed startup probe, will be restarted
16m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-5lx67                             Container main failed startup probe, will be restarted
16m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-kvdts                             Container main failed startup probe, will be restarted
15m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-5lx67                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
15m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-cqw5p                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
15m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-5lx67                             Created container: main
15m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-cqw5p                             Started container main
15m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-cqw5p                             Created container: main
15m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-5lx67                             Started container main
15m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-kvdts                             Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
15m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-kvdts                             Created container: main
15m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-kvdts                             Started container main
13m         Normal    ScaledObjectReady     scaledobject/qwen25-05b-instruct-keda-token-aware                            ScaledObject is ready for scaling
13m         Normal    KEDAScalersStarted    scaledobject/qwen25-05b-instruct-keda-token-aware                            Scaler prometheus is built
13m         Normal    KEDAScalersStarted    scaledobject/qwen25-05b-instruct-keda-token-aware                            Started scalers watch
11m         Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-kvdts                             Startup probe failed: Get "http://10.244.0.92:8000/health": dial tcp 10.244.0.92:8000: connect: connection refused
11m         Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-5lx67                             Startup probe failed: Get "http://10.244.0.89:8000/health": dial tcp 10.244.0.89:8000: connect: connection refused
11m         Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-cqw5p                             Startup probe failed: Get "http://10.244.0.90:8000/health": dial tcp 10.244.0.90:8000: connect: connection refused
8m58s       Normal    KEDAScalersStarted    scaledobject/qwen25-05b-instruct-keda-token-aware                            Scaler prometheus is built
8m58s       Normal    ScaledObjectReady     scaledobject/qwen25-05b-instruct-keda-token-aware                            ScaledObject is ready for scaling
8m58s       Warning   ScaledObjectDeleted   scaledobject/qwen25-05b-instruct-keda-token-aware                            ScaledObject was deleted
8m58s       Normal    KEDAScalersStopped    scaledobject/qwen25-05b-instruct-keda-token-aware                            Stopped scalers watch
8m58s       Normal    KEDAScalersStarted    scaledobject/qwen25-05b-instruct-keda-token-aware                            Started scalers watch
8m16s       Normal    SuccessfulRescale     horizontalpodautoscaler/keda-hpa-qwen25-05b-instruct-keda-token-aware        New size: 1; reason: All metrics below target
8m16s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                                       Scaled down replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 5 to 1
8m16s       Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-5lx67                             Stopping container main
8m16s       Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-5lx67
8m15s       Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-cqw5p                             Stopping container main
8m15s       Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-kvdts                             Stopping container main
8m15s       Normal    Killing               pod/qwen25-0-5b-instruct-kserve-665bf8f748-jl927                             Stopping container main
8m15s       Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-jl927
8m15s       Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-cqw5p
8m15s       Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                            Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-kvdts
8m10s       Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-jl927                             Readiness probe failed: Get "http://10.244.0.91:8000/health": read tcp 10.244.0.1:37696->10.244.0.91:8000: read: connection reset by peer
3m18s       Normal    KEDAScalersStopped    scaledobject/qwen25-05b-instruct-keda-token-aware                            Stopped scalers watch
3m18s       Warning   ScaledObjectDeleted   scaledobject/qwen25-05b-instruct-keda-token-aware                            ScaledObject was deleted
