timestamp,num_requests_running,num_requests_waiting,avg_generation_throughput_toks_per_s,kv_cache_usage_perc,desired_replicas,ready_replicas,available_replicas
1776225302.2450094,4.0,0.0,8.709090909090909,0.293040293040292,1.0,1.0,1.0
1776225307.3102224,3.0,0.0,8.254545454545454,0.2564102564102555,1.0,1.0,1.0
1776225312.3677745,3.0,0.0,8.236363636363636,0.2564102564102555,1.0,1.0,1.0
1776225317.4310284,3.0,0.0,8.09090909090909,0.219780219780219,1.0,1.0,1.0
1776225322.4905188,4.0,0.0,7.6,0.2564102564102555,1.0,1.0,1.0
1776225327.5506217,4.0,0.0,8.2,0.3296703296703285,1.0,1.0,1.0
1776225332.604113,4.0,0.0,8.49090909090909,0.3296703296703285,1.0,1.0,1.0
1776225337.6520708,4.0,0.0,7.745454545454545,0.293040293040292,1.0,1.0,1.0
1776225342.7063262,3.0,0.0,8.181818181818182,0.219780219780219,1.0,1.0,1.0
1776225347.7615342,4.0,0.0,9.000000000000002,0.293040293040292,1.0,1.0,1.0
1776225352.8177738,3.0,0.0,9.218181818181817,0.2564102564102555,1.0,1.0,1.0
1776225357.8779302,3.0,0.0,8.618181818181817,0.219780219780219,1.0,1.0,1.0
1776225362.9443436,3.0,0.0,8.254545454545454,0.219780219780219,1.0,1.0,1.0
1776225368.0031826,4.0,0.0,8.272727272727272,0.293040293040292,1.0,1.0,1.0
1776225373.0608523,4.0,0.0,8.945454545454545,0.3296703296703285,1.0,1.0,1.0
1776225378.1162248,3.0,0.0,8.781818181818181,0.2564102564102555,1.0,1.0,1.0
1776225383.1654813,2.0,0.0,8.072727272727272,0.1831501831501825,1.0,1.0,1.0
1776225388.2204297,4.0,0.0,7.436363636363636,0.2564102564102555,1.0,1.0,1.0
1776225393.277551,4.0,0.0,8.254545454545454,0.3296703296703285,1.0,1.0,1.0
1776225398.3387518,3.0,0.0,8.563636363636363,0.293040293040292,1.0,1.0,1.0
1776225403.3991404,4.0,0.0,8.2,0.3296703296703285,1.0,1.0,1.0
1776225408.4579122,2.0,0.0,7.454545454545454,0.1831501831501825,1.0,1.0,1.0
1776225413.5167725,4.0,0.0,7.8181818181818175,0.2564102564102555,1.0,1.0,1.0
1776225418.569521,4.0,0.0,8.563636363636363,0.2564102564102555,1.0,1.0,1.0
1776225423.6260436,1.0,0.0,8.6,0.1098901098901095,1.0,1.0,1.0
1776225428.6878262,3.0,0.0,7.8,0.219780219780219,1.0,1.0,1.0
1776225433.7474353,4.0,0.0,7.945454545454545,0.2564102564102555,1.0,1.0,1.0
1776225438.8114822,4.0,0.0,8.581818181818182,0.293040293040292,1.0,1.0,1.0
1776225443.872928,3.0,0.0,8.763636363636364,0.219780219780219,1.0,1.0,1.0
1776225448.931619,4.0,0.0,8.018181818181818,0.2564102564102555,1.0,1.0,1.0
1776225453.9853964,3.0,0.0,8.09090909090909,0.2564102564102555,1.0,1.0,1.0
1776225459.0376458,2.0,0.0,8.327272727272726,0.1831501831501825,1.0,1.0,1.0
1776225464.1023612,0.0,0.0,8.6,0.0366300366300365,1.0,1.0,1.0
1776225469.1602476,0.0,0.0,7.672727272727272,0.0366300366300365,1.0,1.0,1.0
1776225474.2207332,0.0,0.0,6.509090909090909,0.0366300366300365,1.0,1.0,1.0
1776225479.2840276,0.0,0.0,5.836363636363636,0.0366300366300365,1.0,1.0,1.0
1776225484.351833,0.0,0.0,5.472727272727273,0.0366300366300365,1.0,1.0,1.0
1776225489.4122186,0.0,0.0,4.909090909090909,0.0366300366300365,1.0,1.0,1.0
1776225494.4724493,0.0,0.0,3.745454545454545,0.0366300366300365,1.0,1.0,1.0
1776225499.532445,0.0,0.0,3.127272727272727,0.0366300366300365,1.0,1.0,1.0
1776225504.6062863,0.0,0.0,2.6363636363636362,0.0366300366300365,1.0,1.0,1.0
1776225509.6670854,0.0,0.0,1.4909090909090907,0.0366300366300365,1.0,1.0,1.0
1776225514.7269034,0.0,0.0,0.5272727272727272,0.0366300366300365,1.0,1.0,1.0
1776225519.7889528,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225524.8488095,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225529.909994,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225534.9650857,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225540.0259848,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225545.0875156,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225550.1482897,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225555.2105172,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225560.2714794,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225565.333079,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225570.3953788,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225575.4576323,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225580.5206156,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225585.5870695,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225590.6498604,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225595.7033741,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225600.7643936,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225605.825018,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225610.8813303,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225615.9426703,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225620.9942546,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225626.0383947,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225631.0995412,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225636.1594446,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225641.2231064,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225646.284363,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225651.3528004,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225656.412304,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225661.4719055,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225666.5339878,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225671.593834,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225676.6560533,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225681.7170353,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225686.7780812,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225691.8395703,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225696.9002666,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225701.9622445,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225707.0274575,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225712.0889928,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225717.1663136,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225722.2286093,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225727.2910244,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225732.3621027,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225737.4233658,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225742.4852555,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225747.5454082,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225752.6060684,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225757.674691,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225762.741234,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225767.799462,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225772.8585691,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225777.9200583,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225782.9814491,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225788.0403771,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225793.1002452,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225798.1604702,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
1776225803.2239592,0.0,0.0,0.0,0.0366300366300365,1.0,1.0,1.0
